zmax	ok	2	0.000033
zmax	ok	2	0.000034
zmax	ok	4	0.000045
zmax	ok	2	0.000034
zmax	ok	4	0.000041
zmax	ok	2	0.000035
zmax	ok	4	0.000044
zmax	ok	2	0.000033
zmax	ok	1	0.000028
zmax	ok	2	0.000034
zmax	ok	1	0.000026
zmax	ok	1	0.000029
zmax	ok	1	0.000026
zmax	ok	1	0.000024
zmax	ok	1	0.000025
zmax	ok	1	0.000029
zmax	ok	1	0.000025
zmax	ok	1	0.000024
zmax	ok	1	0.000024
zmax	ok	1	0.000024
zmax	ok	1	0.000023
zmax	ok	1	0.000024
zmax	ok	1	0.000023
zmax	ok	1	0.000024
zmax	ok	1	0.000023
zmax	ok	1	0.000024
zmax	ok	1	0.000023
zmax	ok	1	0.000024
zmax	ok	1	0.000025
zmax	ok	1	0.000024
zmax	ok	1	0.000024
zmax	ok	1	0.000037
zmax	ok	1	0.000026
zmax	ok	1	0.000024
zmax	ok	1	0.000027
zmax	ok	1	0.000023
zmax	ok	1	0.000025
zmax	ok	1	0.000024
zmax	ok	1	0.000022
zmax	ok	1	0.000024
zmax	ok	9	0.000051
zmax	ok	3	0.000029
